iso,year,kc,kg,ki,rgdpwok
RWA,1995,90.021461,28.307764,7.4270105,1470.3937
RWA,1996,80.999908,31.020483,8.0889788,1454.6316
RWA,1997,89.919525,27.558218,8.7478609,1345.2395
RWA,1998,86.785873,26.52857,9.0397482,1380.5251
RWA,1999,83.259232,26.669584,10.0848,1424.1643
RWA,2000,80.806099,23.168108,10.38976,1419.1249
RWA,2001,79.696648,23.882608,10.250875,1473.5522
RWA,2002,81.229454,24.575239,10.278563,1553.6528
RWA,2003,74.639267,26.614243,11.043346,1509.6011
RWA,2004,75.224846,27.11548,11.658991,1527.1672
RWA,2005,72.116692,27.827709,12.268728,1715.1052
RWA,2006,75.901062,27.935579,13.230932,1810.4238
RWA,2007,76.463196,27.99754,15.550014,1871.6893
RWA,2008,72.639977,27.769604,18.574694,2007.9304
RWA,2009,74.894188,28.423798,17.877838,
SAU,1950,,,,
SAU,1951,,,,
SAU,1952,,,,
SAU,1953,,,,
SAU,1954,,,,
SAU,1955,,,,
SAU,1956,,,,
SAU,1957,,,,
SAU,1958,,,,
SAU,1959,,,,
SAU,1960,,,,
SAU,1961,,,,
SAU,1962,,,,
SAU,1963,,,,
SAU,1964,,,,
SAU,1965,,,,
SAU,1966,,,,
SAU,1967,,,,
SAU,1968,,,,
SAU,1969,,,,
SAU,1970,,,,
SAU,1971,,,,
SAU,1972,,,,
SAU,1973,,,,
SAU,1974,,,,
SAU,1975,,,,
SAU,1976,,,,
SAU,1977,,,,
SAU,1978,,,,
SAU,1979,,,,
SAU,1980,,,,
SAU,1981,,,,
SAU,1982,,,,
SAU,1983,,,,
SAU,1984,,,,
SAU,1985,,,,
SAU,1986,48.33041,10.841669,26.365879,52119.613
SAU,1987,46.227158,10.730547,23.38555,48512.715
SAU,1988,43.812107,9.2336674,25.461458,51379.715
SAU,1989,42.750797,9.8628092,24.731638,49885.727
SAU,1990,36.826195,8.2157974,18.350677,55583.211
SAU,1991,36.931232,9.6447926,23.628864,60090.508
SAU,1992,34.718994,8.1745033,26.663202,62273.906
SAU,1993,36.650684,7.4167733,29.858292,56751.992
SAU,1994,36.657478,6.9810815,24.648863,52303.129
SAU,1995,34.922848,6.5839186,23.916788,51153.977
SAU,1996,32.970963,6.7380347,21.554756,51557.594
SAU,1997,32.726601,7.2372193,21.913225,50540.602
SAU,1998,30.489983,6.8830166,23.545099,50554.02
SAU,1999,31.317366,6.8266587,26.064255,47416.617
SAU,2000,32.576439,7.8967133,25.996035,51576.676
SAU,2001,32.917747,7.9557185,25.145967,49358.969
SAU,2002,33.803661,8.1137247,27.726818,46874.762
SAU,2003,30.853474,7.263586,27.944975,50841.965
SAU,2004,31.047291,7.1521702,26.960773,52469.301
SAU,2005,31.613951,7.2839942,29.747849,54796.547
SAU,2006,33.721043,7.8580456,32.699547,55344.18
SAU,2007,35.795868,7.7443657,36.979126,56038.805
SAU,2008,34.212452,7.0171251,46.725643,60038.207
SAU,2009,35.695484,6.7797284,51.926865,
SDN,1950,,,,
SDN,1951,,,,
SDN,1952,,,,
SDN,1953,,,,
SDN,1954,,,,
SDN,1955,,,,
SDN,1956,,,,
SDN,1957,,,,
SDN,1958,,,,
SDN,1959,,,,
SDN,1960,,,,
SDN,1961,,,,
SDN,1962,,,,
SDN,1963,,,,
SDN,1964,,,,
SDN,1965,,,,
SDN,1966,,,,
SDN,1967,,,,
SDN,1968,,,,
SDN,1969,,,,
SDN,1970,76.211807,15.520751,4.2951803,4440.7256
SDN,1971,79.994812,13.900434,3.4709377,4526.5063
SDN,1972,77.909264,12.806115,3.4188104,4207.894
SDN,1973,78.300217,12.117548,5.192946,3947.9578
SDN,1974,87.538658,10.956998,6.2703748,4175.6802
SDN,1975,89.54229,10.350258,7.3536949,4587.2124
SDN,1976,89.138542,9.4130812,7.0206509,5251.2578
SDN,1977,92.995148,8.7248201,5.3448744,5611.4536
SDN,1978,94.565483,8.8043289,4.6344895,5178.8794
SDN,1979,93.995277,10.597781,4.6801119,4697.9956
SDN,1980,97.856735,12.057019,4.940021,4529.5215
SDN,1981,111.8154,1.3756626,6.491045,4709.4194
SDN,1982,106.34202,7.7776694,7.3723974,4655.291
SDN,1983,109.44942,6.9451799,5.1612506,3792.1721
SDN,1984,108.96519,6.793489,3.1504388,3691.1047
SDN,1985,101.91307,8.9347715,3.0260599,3385.4675
SDN,1986,92.225174,10.388218,4.8451819,3381.1101
SDN,1987,93.495209,8.0518026,4.3073735,3906.2271
SDN,1988,96.009888,8.2030573,4.1755719,3871.2427
SDN,1989,96.373016,7.2288027,3.7139249,4243.1079
SDN,1990,99.605164,6.0302935,3.623163,3970.4771
SDN,1991,98.802536,7.2654934,3.4615998,4176.0962
SDN,1992,98.263206,6.8409309,3.599381,4354.3965
SDN,1993,100.16434,6.7984099,3.6074009,4497.0469
SDN,1994,103.36958,7.2709551,3.7103009,4316.4912
SDN,1995,96.407715,6.6786933,3.4879479,4462.5103
SDN,1996,84.726654,17.322546,3.3947594,5067.8218
SDN,1997,87.463028,13.55365,3.7942953,5259.6333
SDN,1998,88.165504,11.196975,7.8985562,5078.9712
SDN,1999,91.764221,8.3427219,4.5553765,5559.4692
SDN,2000,82.974976,8.9247074,4.4174528,5899.5132
SDN,2001,81.200226,11.643591,6.6399703,5747.5859
SDN,2002,74.447395,16.918955,19.405338,4612.2588
SDN,2003,58.870148,23.523397,24.773333,4348.1948
SDN,2004,82.670212,12.116194,15.569159,5902.8911
SDN,2005,82.134445,7.3924842,20.738592,6047.8647
SDN,2006,80.859528,8.7093172,21.678371,6263.5889
SDN,2007,76.282822,7.770443,21.404234,6577.8481
SDN,2008,71.586815,8.8573198,21.37875,6728.1128
SDN,2009,76.27459,8.445858,21.48822,
SEN,1950,,,,
SEN,1951,,,,
SEN,1952,,,,
SEN,1953,,,,
SEN,1954,,,,
SEN,1955,,,,
SEN,1956,,,,
SEN,1957,,,,
SEN,1958,,,,
SEN,1959,,,,
SEN,1960,90.629295,8.4898825,7.0431046,3288.3577
SEN,1961,92.02639,7.8437295,8.0015297,3297.1404
SEN,1962,92.059875,7.5648251,6.4496136,3257.8262
SEN,1963,96.660538,8.017108,8.9728918,3143.8225
SEN,1964,97.19165,7.9858212,9.4092016,3153.7651
SEN,1965,91.609909,7.9127579,9.2424097,3155.3127
SEN,1966,91.434578,8.0368834,7.8088765,3182.813
SEN,1967,94.008598,8.2866545,8.7124548,3042.2188
SEN,1968,90.330063,6.9101186,8.9554729,3162.2915
SEN,1969,86.687073,6.4333596,10.267782,2873.9248
SEN,1970,86.22924,6.5669894,11.387544,3016.8289
SEN,1971,87.504944,6.8819108,12.591928,2923.1431
SEN,1972,82.698944,6.4460711,13.354449,2988.2876
SEN,1973,86.410004,6.8419881,13.510944,2770.1396
SEN,1974,85.629494,7.0032954,12.563065,2811.8713
SEN,1975,86.177277,6.5904984,12.350544,2971.6499
SEN,1976,86.524338,6.7996716,10.447844,3203.9624
SEN,1977,89.39579,7.1623397,11.041869,3042.1157
SEN,1978,95.323738,8.2435675,11.070013,2802.9626
SEN,1979,93.159851,8.1121292,11.487254,2970.1882
SEN,1980,96.158691,8.6090546,11.249278,2774.8516
SEN,1981,100.95417,8.783905,10.878703,2652.8711
SEN,1982,89.325233,7.7956591,11.847487,3049.0474
SEN,1983,87.723358,7.9399719,12.367517,3021.0581
SEN,1984,89.865944,8.5933285,12.320046,2785.9504
SEN,1985,94.572861,8.4930058,10.172585,2802.8088
SEN,1986,89.726219,8.6110201,12.68505,2846.5098
SEN,1987,91.130203,8.6799316,13.40637,2863.6768
SEN,1988,89.81649,8.2471828,13.221771,2923.5449
SEN,1989,90.228455,8.7200518,11.88421,2774.9912
SEN,1990,87.828705,8.3579111,14.252372,2790.9333
SEN,1991,87.444572,7.9257631,12.680099,2702.7947
SEN,1992,88.659935,8.0573244,14.969472,2665.4448
SEN,1993,88.89901,7.9965005,13.915611,2529.8372
SEN,1994,82.17334,7.2112184,11.585636,2840.6567
SEN,1995,84.427719,7.0405288,14.328885,2874.8779
SEN,1996,84.870384,6.7315917,16.326466,2936.043
SEN,1997,82.69043,6.6889167,20.501251,2973.2402
SEN,1998,84.152283,6.3453078,19.868294,3050.512
SEN,1999,82.214775,6.4859095,23.504374,3176.1333
SEN,2000,81.756126,6.2555585,25.591686,3204.1445
SEN,2001,81.781197,6.025311,25.463873,3259.5557
SEN,2002,85.64373,6.2541261,21.862452,3140.8347
SEN,2003,83.876488,5.9740033,25.676704,3274.7268
SEN,2004,82.613564,5.9574804,24.520882,3364.0449
SEN,2005,82.14917,6.1274171,27.151817,3462.3894
SEN,2006,84.135345,6.3054643,26.004864,3424.2048
SEN,2007,84.314423,6.3435545,29.603077,3503.4373
SEN,2008,84.13134,6.2928414,28.025709,3499.2085
SEN,2009,84.865082,6.4468145,28.141264,
SGP,1950,,,,
SGP,1951,,,,
SGP,1952,,,,
SGP,1953,,,,
SGP,1954,,,,
SGP,1955,,,,
SGP,1956,,,,
SGP,1957,,,,
SGP,1958,,,,
SGP,1959,,,,
SGP,1960,59.857983,6.01582,43.532864,13010.261
SGP,1961,62.236916,6.983604,41.336609,13195.151
SGP,1962,59.953438,7.0821824,40.502991,13770.279
SGP,1963,59.822876,7.8322415,43.694931,14055.611
SGP,1964,57.629765,8.0695105,42.647156,13475.852
SGP,1965,56.846268,8.3664703,43.691902,13802.797
SGP,1966,55.960346,8.7265787,41.625046,14593.672
SGP,1967,56.551159,8.7908306,41.451183,15307.453
SGP,1968,55.157867,9.0892897,41.213299,16928.373
SGP,1969,55.490749,10.359948,43.751457,17935.689
SGP,1970,56.579674,11.378655,51.270138,19457.58
SGP,1971,55.760731,11.724495,52.860359,21044.055
SGP,1972,53.268196,11.622619,50.439388,22920.693
SGP,1973,50.926678,10.676291,47.174271,25050.576
SGP,1974,51.112598,9.9971466,53.150166,25593.369
SGP,1975,51.333885,10.015865,47.775143,25122.447
SGP,1976,50.1856,9.7651625,47.0938,25974.531
SGP,1977,49.55019,9.9718914,42.383732,26659.434
SGP,1978,48.651691,10.219152,45.252728,27963.309
SGP,1979,47.245934,9.3248854,49.390625,29366.518
SGP,1980,45.776768,9.3198338,52.503124,31027.813
SGP,1981,43.969509,9.0055361,51.621464,31763.195
SGP,1982,41.108154,9.1591539,53.13612,33542.57
SGP,1983,38.834515,9.0418673,53.210403,36441.328
SGP,1984,38.343155,8.9376678,54.721561,37864.77
SGP,1985,40.122448,11.651125,49.7752,36440.234
SGP,1986,41.986225,11.812912,45.463169,35777.449
SGP,1987,42.664215,11.072526,45.590618,37438.008
SGP,1988,43.289474,9.3686523,40.052166,39827.535
SGP,1989,42.136372,8.8845406,40.666393,42236.309
SGP,1990,40.922272,8.896697,43.251858,45016.547
SGP,1991,40.069168,8.8506861,40.825779,46762.656
SGP,1992,39.916351,8.3809414,42.252609,47874.934
SGP,1993,39.667183,8.5299778,44.154903,53079.441
SGP,1994,38.243103,7.5421305,40.000725,57335.863
SGP,1995,35.828274,7.6443043,41.844219,62745.059
SGP,1996,34.795998,8.355011,43.446133,64793.699
SGP,1997,33.335403,8.1390858,47.071926,69752.289
SGP,1998,33.790314,9.2018461,37.647484,65242.738
SGP,1999,34.339169,9.1383944,38.344067,68426.859
SGP,2000,35.298187,9.6626968,42.425064,74706.383
SGP,2001,38.958237,10.590735,34.701164,69146.164
SGP,2002,39.392979,10.877744,31.504566,70130.461
SGP,2003,39.476616,10.906183,21.683113,68844.438
SGP,2004,36.99921,9.7696772,28.669611,75283.406
SGP,2005,35.496086,9.6572237,26.469126,79579.422
SGP,2006,34.083706,9.4646244,28.213308,84558.672
SGP,2007,33.081684,8.6901941,29.079048,90284.016
SGP,2008,32.434654,9.12327,38.736805,92634.172
SGP,2009,33.853725,10.313483,34.459553,
SLB,1950,,,,
SLB,1951,,,,
SLB,1952,,,,
SLB,1953,,,,
SLB,1954,,,,
SLB,1955,,,,
SLB,1956,,,,
SLB,1957,,,,
SLB,1958,,,,
SLB,1959,,,,
SLB,1960,,,,
SLB,1961,,,,
SLB,1962,,,,
SLB,1963,,,,
SLB,1964,,,,
SLB,1965,,,,
SLB,1966,,,,
SLB,1967,,,,
SLB,1968,,,,
SLB,1969,,,,
SLB,1970,73.01133,21.912781,14.396437,6467.9282
SLB,1971,67.12677,17.914417,21.75979,6581.1797
SLB,1972,66.638817,19.468122,22.602585,5920.8535
SLB,1973,53.147354,28.57757,22.628454,6312.8169
SLB,1974,49.222542,26.404963,20.944048,7336.9067
SLB,1975,60.206623,32.346443,25.629513,6648.5195
SLB,1976,51.8321,27.810534,22.06164,7236.875
SLB,1977,48.531345,26.068142,20.646864,7775.5835
SLB,1978,51.132412,27.423927,21.767857,8185.3271
SLB,1979,46.988541,25.082417,19.987194,9691.832
SLB,1980,51.186947,27.608942,21.749414,8746.9268
SLB,1981,55.212696,29.438505,23.54487,9317.7539
SLB,1982,56.401611,29.955013,23.977732,8895.4111
SLB,1983,56.99873,31.636868,24.128595,8153.4976
SLB,1984,52.07349,26.79991,22.494017,8226.7119
SLB,1985,59.927715,31.515699,25.265486,9158.6963
SLB,1986,58.823307,36.435982,24.581038,8305.4863
SLB,1987,58.949123,39.270569,21.399708,8281.0566
SLB,1988,63.296612,34.698639,30.985022,8255.708
SLB,1989,71.45668,38.170357,26.48793,8532.5908
SLB,1990,56.502293,35.863335,17.155691,8233.5967
SLB,1991,53.947296,33.362339,21.708534,8373.8545
SLB,1992,49.636669,38.261665,14.664682,9182.709
SLB,1993,47.746292,40.194519,14.952348,9276.041
SLB,1994,46.363411,31.245504,19.641197,8906.8574
SLB,1995,47.833412,36.380722,16.716278,9216.1436
SLB,1996,47.331314,35.851871,17.187288,8992.5
SLB,1997,47.161217,34.745785,17.681465,8458.623
SLB,1998,47.388691,35.667225,17.201735,8228.5244
SLB,1999,47.266747,35.460548,17.321039,7850.8145
SLB,2000,47.246735,35.369099,17.384171,6271.1104
SLB,2001,47.278965,35.522305,17.29948,5429.1943
SLB,2002,46.62981,34.962112,18.408077,5113.2139
SLB,2003,47.041641,35.292545,17.699268,5246.2642
SLB,2004,46.983738,35.255955,17.804842,5536.8193
SLB,2005,66.423813,38.602177,12.59199,6434.168
SLB,2006,63.516277,39.968105,12.460589,6959.7847
SLB,2007,64.996498,37.126999,11.90519,7234.9829
SLB,2008,64.644051,38.553188,12.227353,9491.2676
SLB,2009,64.373955,38.572136,12.202508,
SLE,1950,,,,
SLE,1951,,,,
SLE,1952,,,,
SLE,1953,,,,
SLE,1954,,,,
SLE,1955,,,,
SLE,1956,,,,
SLE,1957,,,,
SLE,1958,,,,
SLE,1959,,,,
SLE,1960,,,,
SLE,1961,90.428352,3.1720355,6.280076,1456.6963
SLE,1962,88.161346,3.0625749,7.4902506,1651.0658
SLE,1963,90.770943,2.7852299,9.1135273,1832.3931
SLE,1964,95.010139,2.6172538,9.2354021,1942.312
SLE,1965,95.753342,2.548867,9.8206606,1987.2813
SLE,1966,91.509804,2.4060545,12.447564,2064.115
SLE,1967,91.558167,2.6666012,10.168818,1846.962
SLE,1968,88.14241,2.5525494,9.0901165,2009.3032
SLE,1969,87.986893,2.5119615,10.554835,2162.51
SLE,1970,84.94957,4.2569804,13.02989,2370.9775
SLE,1971,87.697357,4.3946772,10.02467,2340.6838
SLE,1972,85.536682,4.2864017,9.9887028,2369.0862
SLE,1973,85.235489,4.2713079,13.617863,2429.3206
SLE,1974,91.951752,4.607873,13.280983,2501.1245
SLE,1975,92.868065,4.653791,10.284313,2402.1145
SLE,1976,91.636299,4.5920649,11.106608,2398.3025
SLE,1977,91.185471,4.5694728,9.5479193,2360.4966
SLE,1978,92.111763,4.6158915,11.307571,2506.2197
SLE,1979,95.789513,4.80019,13.582479,2552.7983
SLE,1980,94.591759,4.7401681,16.0737,2583.6067
SLE,1981,93.447601,4.6828327,11.224851,2677.2771
SLE,1982,93.202713,4.6705608,11.95504,2606.0837
SLE,1983,86.857704,4.3526006,10.764103,2559.2622
SLE,1984,88.266098,4.4231777,8.4090633,2715.8579
SLE,1985,87.661339,4.3928723,9.4796648,2589.4368
SLE,1986,86.567841,4.3380747,8.8546419,2672.7097
SLE,1987,89.170494,4.4684987,6.6643257,2702.9761
SLE,1988,91.343903,4.5774121,11.315442,2714.6631
SLE,1989,89.062004,4.4630618,11.897579,2754.6807
SLE,1990,86.739586,4.3466816,10.165405,2712.6514
SLE,1991,87.033211,4.3613958,9.425601,2439.2483
SLE,1992,83.807556,4.1997519,12.839328,2271.9182
SLE,1993,91.549561,4.5877185,4.1935244,2209.27
SLE,1994,87.314812,4.3755069,8.8452625,2256.3811
SLE,1995,90.457764,4.5330062,5.6036444,2247.7705
SLE,1996,86.215439,4.3204155,10.101763,1749.5781
SLE,1997,93.971977,4.7091098,4.459867,1422.2819
SLE,1998,90.119835,4.5160723,5.6109762,1422.3213
SLE,1999,92.121429,4.6163754,3.5763674,1296.4072
SLE,2000,106.64074,5.3439651,8.0717831,1346.113
SLE,2001,161.24449,8.0802603,-33.140522,1493.2075
SLE,2002,137.47392,8.38169,-12.125187,1684.5541
SLE,2003,114.45667,8.7414684,10.551812,1804.4243
SLE,2004,101.67986,10.29033,15.397823,1899.9435
SLE,2005,97.015228,13.783759,11.628751,1948.132
SLE,2006,76.06459,13.295592,34.040779,2093.0266
SLE,2007,73.433212,10.964248,38.974545,2191.0056
SLE,2008,70.202026,12.773016,41.32222,2261.7839
SLE,2009,70.25267,12.774624,41.342777,
SLV,1950,91.957047,8.1046333,8.6001139,8450.0898
SLV,1951,94.753761,8.2130184,9.7860727,8632.457
SLV,1952,94.348885,8.3428049,9.6526785,9107.4365
SLV,1953,94.821014,8.5782309,9.3596945,9614.4453
SLV,1954,97.557854,9.341856,8.9225731,9689.5078
SLV,1955,98.647926,8.5909462,8.7670536,9950.0283
SLV,1956,96.127304,8.5180531,11.536184,10377.937
SLV,1957,94.832764,9.0512094,12.180294,10634.119
SLV,1958,93.922218,8.9418726,10.109895,10528.272
SLV,1959,94.841011,9.128334,7.51758,10495.536
SLV,1960,92.044518,8.9462128,13.91998,10755.157
SLV,1961,88.775932,9.3869133,12.153596,10582.658
SLV,1962,88.975204,9.1865873,11.245277,11314
SLV,1963,91.05632,8.6223192,11.82821,11374.709
SLV,1964,90.516777,7.8989301,15.605818,12027.268
SLV,1965,92.053001,7.9003191,13.903749,12305.405
SLV,1966,92.345436,7.8966265,15.092504,12808.888
SLV,1967,92.594559,8.1869974,12.638859,12917.537
SLV,1968,91.219193,8.4037189,9.6366091,12719.194
SLV,1969,89.091469,9.3507566,10.368512,12781.588
SLV,1970,90.306129,9.4956741,11.007056,12840.049
SLV,1971,89.985443,8.6194067,12.844077,12918.06
SLV,1972,89.64241,9.6840134,11.527404,13123.286
SLV,1973,90.506012,10.154928,14.039044,13575.36
SLV,1974,88.062798,9.2422895,16.734863,13936.492
SLV,1975,86.869812,9.5797997,14.363461,14153.09
SLV,1976,89.983383,10.396758,14.941196,14590.929
SLV,1977,92.834724,10.017077,19.804405,15335.888
SLV,1978,90.610756,10.65586,19.433256,15593.272
SLV,1979,88.644867,11.579839,15.843053,14282.09
SLV,1980,88.411934,11.89475,11.673799,12918.221
SLV,1981,87.156403,13.315222,12.063809,12145.882
SLV,1982,84.125549,13.981941,11.403457,11647.907
SLV,1983,85.278358,14.252026,10.529809,11415.672
SLV,1984,85.762184,14.492942,10.483968,11561.253
SLV,1985,86.327225,15.036362,9.6369009,11647.601
SLV,1986,84.743027,15.336126,11.499071,11569.819
SLV,1987,83.940781,15.552383,10.810351,11462.447
SLV,1988,82.563522,15.557032,12.786183,11445.138
SLV,1989,82.583908,15.062345,15.453191,11397.21
SLV,1990,83.652916,15.129941,10.867085,11157.278
SLV,1991,83.157333,15.037208,12.297146,11257.819
SLV,1992,83.706688,14.13087,14.690018,11784.147
SLV,1993,84.843842,13.364211,15.151142,12165.771
SLV,1994,86.044601,12.947576,16.285391,12542.231
SLV,1995,87.663223,13.00446,17.485342,13365.223
SLV,1996,88.080482,13.242077,13.480062,13548.316
SLV,1997,86.927994,13.164767,13.811941,13828.569
SLV,1998,85.836685,13.018229,16.355303,13715.352
SLV,1999,86.352478,12.707129,15.243173,13976.627
SLV,2000,87.685944,12.558751,15.317043,14212.576
SLV,2001,88.34742,12.818413,15.714489,14539.999
SLV,2002,88.149475,12.610547,15.027191,14813.945
SLV,2003,88.061264,12.32205,15.875863,14656.736
SLV,2004,88.915138,12.241283,14.973647,15120.707
SLV,2005,89.990463,12.059755,15.075841,15355.664
SLV,2006,90.384605,11.801557,16.679899,15734.409
SLV,2007,93.789223,11.072943,15.093392,16192.482
SLV,2008,94.731644,11.375472,13.98359,16343.565
SLV,2009,89.645226,12.421269,12.074947,
SOM,1950,,,,
SOM,1951,,,,
SOM,1952,,,,
SOM,1953,,,,
SOM,1954,,,,
SOM,1955,,,,
SOM,1956,,,,
SOM,1957,,,,
SOM,1958,,,,
SOM,1959,,,,
SOM,1960,,,,
SOM,1961,,,,
SOM,1962,,,,
SOM,1963,,,,
SOM,1964,,,,
SOM,1965,,,,
SOM,1966,,,,
SOM,1967,,,,
SOM,1968,,,,
SOM,1969,,,,
SOM,1970,72.622154,17.977772,13.975008,2325.6353
SOM,1971,78.454185,17.073561,10.929643,2376.6128
SOM,1972,75.930817,16.506937,12.524789,2770.5627
SOM,1973,75.65107,18.275982,12.419447,2408.2925
SOM,1974,79.166924,16.325727,11.356691,2602.8044
SOM,1975,79.52282,16.918825,12.846061,2588.1392
SOM,1976,73.046913,15.495273,19.730398,2306.376
SOM,1977,66.806122,16.686977,22.309385,2484.8579
SOM,1978,71.379089,19.298336,16.897507,2694.2427
SOM,1979,68.487297,19.133472,16.938656,2261.7815
SOM,1980,71.687263,19.249992,13.855893,2019.3003
SOM,1981,74.871841,14.499333,14.716488,2002.1771
SOM,1982,70.333206,16.681486,17.220018,2169.3611
SOM,1983,72.932991,15.147383,16.35211,1991.9087
SOM,1984,77.634651,12.365445,14.415469,1788.5369
SOM,1985,69.290344,12.219801,22.713312,1652.3022
SOM,1986,75.369576,12.169934,15.423322,1721.2626
SOM,1987,73.724045,12.342027,16.719856,1749.033
SOM,1988,75.163437,13.991657,13.528439,1757.9049
SOM,1989,67.376465,13.177264,21.648788,1777.1438
SOM,1990,67.486694,13.076809,21.480844,1756.2969
SOM,1991,67.741669,12.610272,20.427973,1745.04
SOM,1992,68.124191,12.576942,20.364807,1623.5571
SOM,1993,68.109428,12.633829,20.462801,1622.3142
SOM,1994,68.98867,13.43486,18.906395,1246.8046
SOM,1995,69.00206,13.44732,18.891705,1216.092
SOM,1996,69.884758,13.084799,18.307814,1225.5305
SOM,1997,70.35955,12.886257,18.074198,1164.3917
SOM,1998,70.305443,12.83152,18.169405,1159.6042
SOM,1999,70.180893,12.936799,18.183537,1158.2452
SOM,2000,70.280663,12.886312,18.142214,1161.3694
SOM,2001,70.255257,12.885333,18.165003,1165.6066
SOM,2002,70.238731,12.903043,18.163561,1172.5889
SOM,2003,70.257492,12.892371,18.156836,1163.5361
SOM,2004,70.249184,12.895039,18.161636,1163.7532
SOM,2005,70.247047,12.89839,18.160517,1162.2804
SOM,2006,69.410347,13.092683,18.673206,1171.9963
SOM,2007,69.71817,13.050165,18.509789,1171.4244
SOM,2008,69.767632,13.038863,18.472214,1176.6046
SOM,2009,69.660805,13.0726,18.574188,
SRB,1950,,,,
SRB,1951,,,,
SRB,1952,,,,
SRB,1953,,,,
SRB,1954,,,,
SRB,1955,,,,
SRB,1956,,,,
SRB,1957,,,,
SRB,1958,,,,
SRB,1959,,,,
SRB,1960,,,,
SRB,1961,,,,
SRB,1962,,,,
SRB,1963,,,,
SRB,1964,,,,
SRB,1965,,,,
SRB,1966,,,,
SRB,1967,,,,
SRB,1968,,,,
SRB,1969,,,,
SRB,1970,,,,
SRB,1971,,,,
SRB,1972,,,,
SRB,1973,,,,
SRB,1974,,,,
SRB,1975,,,,
SRB,1976,,,,
SRB,1977,,,,
SRB,1978,,,,
SRB,1979,,,,
SRB,1980,,,,
SRB,1981,,,,
SRB,1982,,,,
SRB,1983,,,,
SRB,1984,,,,
SRB,1985,,,,
SRB,1986,,,,
SRB,1987,,,,
SRB,1988,,,,
SRB,1989,,,,
SRB,1990,,,,
SRB,1991,,,,
SRB,1992,,,,
SRB,1993,,,,
SRB,1994,,,,
SRB,1995,,,,
SRB,1996,,,,
SRB,1997,,,,
SRB,1998,,,,
SRB,1999,,,,
SRB,2000,,,,
SRB,2001,,,,
SRB,2002,,,,
SRB,2003,,,,
SRB,2004,,,,
SRB,2005,88.87249,7.9502339,22.77622,15067.785
SRB,2006,89.037682,7.9909072,23.083033,
SRB,2007,88.377426,8.6357946,27.196253,19764.537
SRB,2008,87.554352,8.3340683,27.560097,
SRB,2009,86.442749,8.2606325,21.296276,
STP,1950,,,,
STP,1951,,,,
STP,1952,,,,
STP,1953,,,,
STP,1954,,,,
STP,1955,,,,
STP,1956,,,,
STP,1957,,,,
STP,1958,,,,
STP,1959,,,,
STP,1960,,,,
STP,1961,,,,
STP,1962,,,,
STP,1963,,,,
STP,1964,,,,
STP,1965,,,,
STP,1966,,,,
STP,1967,,,,
STP,1968,,,,
STP,1969,,,,
STP,1970,75.955544,14.639438,11.190489,
STP,1971,77.440163,14.780411,11.731942,
STP,1972,77.19342,13.98483,10.858451,
STP,1973,77.419571,11.499563,8.5307894,
STP,1974,75.144081,10.750721,8.8569183,
STP,1975,85.400688,10.189974,11.292933,
STP,1976,89.477386,9.8854494,13.060264,
STP,1977,82.007843,8.2093163,23.161642,
STP,1978,94.920197,7.8091683,13.01396,
STP,1979,98.251335,6.6790257,16.57275,
STP,1980,84.048073,28.769518,14.967751,4901.4893
STP,1981,84.039375,28.766541,14.976558,4255.3779
STP,1982,83.993286,28.480627,14.971842,4319.5869
STP,1983,84.310562,30.216511,14.96015,4076.5171
STP,1984,83.007858,23.161427,14.998067,3760.3389
STP,1985,84.947823,34.142021,13.701482,4032.3542
STP,1986,84.626396,32.898632,12.818396,3721.2793
STP,1987,79.243355,32.103512,12.296463,3527.6431
STP,1988,73.392197,35.370781,17.357382,3503.5483
STP,1989,111.95493,30.374472,23.472071,3547.5068
STP,1990,107.34467,23.182945,26.486155,3380.8088
STP,1991,102.30034,22.522341,33.325947,3329.7446
STP,1992,104.72564,26.611191,34.867458,3246.9036
STP,1993,105.17658,29.056234,31.782557,3182.1697
STP,1994,93.912384,27.133436,37.812916,3322.5325
STP,1995,93.679871,24.057499,63.539066,3252.3037
STP,1996,95.45359,23.429964,51.802448,3215.8606
STP,1997,93.547028,27.318024,44.990749,3176.4241
STP,1998,88.325134,21.767504,32.511963,3170.0625
STP,1999,87.666779,25.313887,36.390717,3130.9299
STP,2000,100.24384,26.665926,32.33643,3061.5696
STP,2001,87.427391,40.641926,32.276814,3067.5586
STP,2002,89.263229,31.336325,29.321083,3333.9229
STP,2003,84.958244,36.940632,32.599251,3433.5027
STP,2004,79.960648,44.787918,31.718075,3512.9736
STP,2005,94.787628,33.994564,30.652328,4112.2148
STP,2006,89.840462,39.930447,59.024948,4203.7427
STP,2007,93.31942,35.480278,59.426205,4357.5825
STP,2008,96.215858,34.534126,60.504833,4526.4565
STP,2009,96.316849,33.252018,60.13406,
SUR,1950,,,,
SUR,1951,,,,
SUR,1952,,,,
SUR,1953,,,,
SUR,1954,,,,
SUR,1955,,,,
SUR,1956,,,,
SUR,1957,,,,
SUR,1958,,,,
SUR,1959,,,,
SUR,1960,,,,
SUR,1961,,,,
SUR,1962,,,,
SUR,1963,,,,
SUR,1964,,,,
SUR,1965,,,,
SUR,1966,,,,
SUR,1967,,,,
SUR,1968,,,,
SUR,1969,,,,
SUR,1970,54.812733,29.506681,12.841136,27704.744
